,fid,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,tri1k_mean,tri1k_stde,tri1k_max,vrm1k_mean,vrm1k_stde,vrm1k_max,tpi1k_mean,tpi1k_stde,tpi1k_max,slp1k_mean,slp1k_stde,slp1k_max,rou1k_mean,rou1k_stde,rou1k_max,ele1k_mean,ele1k_stde,ele1k_max
406,407,12061,12,061,Tixtla de Guerrero,34.31863606770833,11.601016658308327,69.234375,0.004782426026029,0.00271563178936,0.017809797078371,0.062776692708333,6.429075175232013,20.984375,9.429863447199265,3.507865730961901,19.129671096801758,108.330078125,36.652482204507095,217.75,1601.864453125,219.17723434050217,2127.5625
407,408,12062,12,062,Tlacoachistlahuaca,39.975749871266736,16.636914651738046,100.6328125,0.006855248346027,0.005294872330026,0.036739192903042,-0.115151905252317,7.499158195941318,32.65625,10.506887920300574,4.700687732299156,28.53666877746582,124.82917095777549,53.5550322333779,335.375,797.9020339855819,317.98180941838757,2090.875
408,409,12063,12,063,Tlacoapa,55.07049632352941,14.465221735059083,103.1484375,0.011594743228531,0.006601543300483,0.039890952408314,-0.108134191176471,10.116724767122129,26.3203125,14.492253561580883,4.231083053122878,28.44862174987793,172.65514705882353,47.64262991171714,328.0625,1712.097242647059,515.9234170319636,2765.75
409,410,12064,12,064,Tlalchapa,30.158166018998273,21.87587961423892,106.3359375,0.005613745961169,0.006162992329683,0.033334918320179,0.431077288428325,7.263220675004385,41.9921875,8.08615626464236,5.958096285344506,27.52651023864746,95.3752158894646,69.0592642683004,323.25,617.0304404145078,288.53022271579016,1497.0
410,411,12066,12,066,Tlapa de Comonfort,42.92538435828877,13.50375581446439,89.046875,0.008343955950455,0.005189428011067,0.034116495400667,-0.003049799465241,8.192962196107674,23.03125,11.009493428755572,3.895350914774071,26.031946182250977,132.06793114973263,42.79358818556498,302.75,1508.6860795454545,226.97442233229182,2060.0625
411,412,12067,12,067,Tlapehuala,29.464866199712645,22.90312078863817,101.3984375,0.005262244948156,0.006011286209133,0.032700516283512,0.076710668103448,6.65157536117359,24.84375,7.921286880456168,6.323823307723053,28.22873306274414,93.24982040229885,72.85670176432397,335.25,495.2205459770115,220.90612443433295,1318.5
412,413,12068,12,068,La Unión de Isidoro Montes de Oca,30.149878920664207,21.35678650333555,120.53125,0.005348961650927,0.006039722589305,0.043711230158806,-0.023696955719557,6.645171256577479,33.8203125,7.85512614169079,5.852121195762905,33.035316467285156,94.24786669741698,67.85941764153331,429.5625,309.15668242619927,288.84921663601057,1987.625
413,414,12069,12,069,Xalpatláhuac,52.241099330357144,15.476292082487255,101.3984375,0.011281307954466,0.006941777408642,0.035749942064285,0.259737723214286,9.470590395089404,26.8359375,13.608689900806972,4.35914275469883,28.634796142578125,162.471875,49.705828731419736,338.6875,1687.7194196428572,262.0609779000766,2388.4375
414,415,12070,12,070,Xochihuehuetlán,36.38011188271605,14.102558933820774,83.6015625,0.00696934716024,0.005550637471353,0.029742436483502,0.030623070987654,6.840070315875058,24.5703125,9.008135560118122,3.777302589889374,20.545495986938477,110.76620370370371,43.65952867622495,252.0625,1346.1826774691358,209.77203829889038,1815.375
415,416,12071,12,071,Xochistlahuaca,40.16320227888087,15.97323094052204,94.484375,0.006870004024322,0.005454467316156,0.028766125440598,0.236081340252708,7.41743408853365,24.34375,10.567626071750903,4.472197000743153,26.143571853637695,125.24153880866426,50.747460943214286,298.1875,734.4437048736462,373.04775085580286,2207.5625
416,417,12072,12,072,Zapotitlán Tablas,53.271372767857144,13.592341772383351,97.46875,0.011196131544836,0.005727932987776,0.037591762840748,0.599497767857143,9.44796058801766,27.1953125,13.855877361978804,4.036928080121847,25.025754928588867,165.99620535714286,43.90915216130679,311.6875,1990.5319196428572,411.2257661859495,2743.3125
417,418,12073,12,073,Zirándaro,45.3009635910816,24.57221491094023,136.7890625,0.010094589618679,0.008978970947031,0.059736959636211,-0.011714302656546,9.44412978051935,44.109375,11.721879868263086,6.498805215321033,34.1841926574707,141.82265180265654,77.49910027788144,421.3125,811.4093927893738,502.8344742473314,2572.9375
418,419,12074,12,074,Zitlala,49.44818412162162,21.756811154761003,126.1328125,0.00921977481639,0.007320377134236,0.046941764652729,0.007010135135135,9.150149267619849,28.796875,13.273452909250517,6.133729126080252,34.15055847167969,154.9900337837838,69.01588845234919,384.4375,1549.0317567567567,368.8019853197632,2323.75
419,420,12075,12,075,Eduardo Neri,44.62233157467532,19.441486090867226,138.921875,0.008950495583337,0.007834243892809,0.074903391301632,-0.062936282467532,8.756594025639398,34.3984375,11.548928322304379,5.222674354845689,32.856571197509766,138.4570211038961,61.22809513318498,414.125,1253.9766233766234,382.73268523421586,2482.25
420,421,12076,12,076,Acatepec,59.833858204134366,14.211501566694858,110.0703125,0.013680669929392,0.007007224482954,0.046636510640383,-0.051417151162791,10.999375194065015,29.9921875,15.70469166942961,4.020967568570813,29.83586311340332,187.26332364341084,46.12528315941007,360.5625,1258.3165374677003,419.3447174943895,2499.5625
421,422,12024,12,024,Cualác,44.774123733108105,12.081561751859414,85.0234375,0.008758153413608,0.004690847411525,0.027086164802313,0.053842905405405,7.974386898385402,19.65625,11.61006162939845,3.678798649669227,22.977783203125,138.87288851351352,39.83206931031358,278.6875,1534.3676097972973,289.43353490263314,2144.5
422,423,12025,12,025,Cuautepec,19.920566204896907,10.64664502674451,52.234375,0.002303573713674,0.002268814300246,0.013552503660321,0.004691527061856,3.824851470419929,13.2734375,5.024481936060276,2.934953301888015,15.15555477142334,61.28318298969072,33.47665874581161,168.3125,214.22277706185568,124.41800649818799,569.375
423,424,12026,12,026,Cuetzala del Progreso,40.79041531385281,21.04780756894639,104.9453125,0.008637203721874,0.007807874773761,0.038614440709352,-0.042309253246753,8.647801475435985,30.1015625,10.589662960903857,5.59241114939467,28.26144790649414,125.803841991342,65.09878565213825,360.8125,1284.230248917749,398.05600021547326,1877.3125
424,425,12027,12,027,Cutzamala de Pinzón,31.069538844167678,22.141871498413238,112.421875,0.005572462701036,0.006252951536412,0.045803729444742,0.067602331409478,7.215198336440579,41.0859375,8.237849524269562,6.106075108169412,30.2506103515625,97.6485419198056,70.28524323968662,364.9375,567.2998936816525,259.68740346465535,1695.4375
425,426,12028,12,028,Chilapa de Álvarez,43.32452636192017,16.143719041203216,117.25,0.008328197417457,0.005782595690985,0.035289220511913,-0.056255056634304,7.973958220540046,26.65625,11.286332453724636,4.459041135534137,32.28025436401367,134.5983683926645,50.870073775061506,383.25,1638.0353290183386,312.46874150435195,2559.625
426,427,12029,12,029,Chilpancingo de los Bravo,48.77614712223472,20.697466001547344,164.8359375,0.009526907766307,0.007039133623672,0.050053596496582,0.012238704536933,9.3681262771586,37.046875,12.992861578873047,5.660962575477659,41.12866973876953,153.73446287964003,66.52850863186147,560.125,1307.1812429696288,566.5472423421661,2798.0
427,428,12030,12,030,Florencio Villarreal,5.545887212643678,6.724374854376054,30.5859375,0.000414551846778,0.000845584727359,0.005580730270594,-0.010641163793103,1.350692025955557,7.2109375,1.286016972498679,1.620997739148365,7.802457332611084,16.633261494252874,20.040402326050092,93.25,37.62248563218391,43.164777829184935,191.75
428,429,12031,12,031,General Canuto A. Neri,43.13793187111801,14.562934391992346,85.71875,0.00807904755502,0.005081991738443,0.027599532157183,-0.020889945652174,8.183712551170094,20.4453125,11.2785955308387,4.265483737166361,24.91037940979004,134.11937111801242,47.84762725223634,302.3125,988.2880434782609,263.2984768954384,1573.25
429,430,12032,12,032,General Heliodoro Castillo,63.201464658444024,17.176621015584647,135.609375,0.015427673735768,0.008308388490629,0.058236978948116,0.015602763282732,11.48292041225217,31.921875,16.44013671879524,4.804422704922303,34.622623443603516,197.10830763757116,55.3828216961979,433.25,1524.289492409867,609.9698409441193,3447.625
430,431,12033,12,033,Huamuxtitlán,41.48159150449102,22.499985228926093,130.5234375,0.007605615227074,0.006649581318686,0.042565539479256,-0.174284244011976,8.16187734922432,28.3359375,11.09242667784234,6.25614972858649,35.23485565185547,130.81549401197606,71.31092173293766,379.0625,1233.5561377245508,269.25370171407036,1822.3125
431,432,12034,12,034,Huitzuco de los Figueroa,35.131401178812006,15.759438984047808,110.5,0.006199414644752,0.005145638193248,0.044849630445242,0.100170315370484,6.799073031378805,27.8125,9.083010205701314,4.349377666068717,26.738880157470703,108.91794243723209,49.22312972833042,303.8125,1188.0300061236987,256.8219169729649,2060.0
432,433,12035,12,035,Iguala de la Independencia,26.156629464285714,18.540929354931677,101.078125,0.003502577463961,0.003871144380061,0.024321917444468,0.070200892857143,5.571578587339387,27.5546875,7.096968308293394,5.228387697666204,29.29412841796875,82.76875,59.657545260203435,352.625,900.7027678571428,174.1411711357382,1708.5625
433,434,12036,12,036,Igualapa,31.165183280590718,12.760476686031831,77.8671875,0.004456441032352,0.0038203879766,0.029117675498128,0.258867352320675,5.931108667611944,22.84375,8.425959982449495,3.581535242528666,19.847097396850586,97.5007911392405,40.42902849401765,246.0625,479.67774261603375,212.62741329522729,1192.625
434,435,12037,12,037,Ixcateopan de Cuauhtémoc,39.755429536679536,11.34755995452569,76.3125,0.006620681230437,0.003845885230351,0.022599823772907,0.224903474903475,7.805100491368112,25.15625,10.959410139952848,3.310560844705349,21.901813507080078,125.29295366795367,36.50826850151275,244.125,1789.563223938224,289.49000277412046,2445.875
435,436,12038,12,038,Zihuatanejo de Azueta,41.695909468438536,21.573439360816987,135.453125,0.008046349118845,0.006915693264441,0.053801044821739,0.138219822812846,8.290467772778522,35.1796875,11.08651245212139,5.918529590709867,33.33195877075195,131.4761558693245,69.0644901345559,423.8125,636.3782530454042,493.3607885500397,2324.9375
436,437,12039,12,039,Juan R. Escudero,40.93830007530121,19.39558440593757,96.015625,0.007232829143033,0.006293723084979,0.036518488079309,-0.033963980923695,7.986373624923655,32.3515625,11.035746755130798,5.429719732250346,27.01816177368164,129.07015562248995,62.14415362390823,319.3125,494.09299698795184,296.4707071201348,1428.25
437,438,12040,12,040,Leonardo Bravo,58.82712091319053,17.536719592674476,118.3203125,0.013510056208168,0.007933362484947,0.052288684993982,-0.080644024802706,10.793834772192788,35.25,15.429420786753314,4.876234599088138,33.02259063720703,183.293404735062,56.05911815086408,413.6875,1856.9442643742955,447.0751630383479,2891.4375
438,439,12041,12,041,Malinaltepec,56.29897888078902,16.888626279661747,109.2890625,0.012145000096673,0.006857328704718,0.040428720414639,-0.431295561749571,10.008692032528218,35.453125,14.888736035770659,4.715191362193287,28.941993713378906,177.03677101200685,54.689005504925824,349.6875,1533.9139150943397,510.74933762834377,2683.9375
439,440,12042,12,042,Mártir de Cuilapan,47.569012150466044,19.873123699643905,126.6640625,0.009344205185366,0.007846970021547,0.064359344542027,0.164468209054594,8.922462715743452,37.9453125,12.668302782524758,5.447900154665637,30.317859649658203,149.400965379494,63.308124692759456,397.0625,1233.8806591211717,404.1671832889225,2075.375
440,441,12043,12,043,Metlatónoc,55.3477106545961,17.80393003885912,108.3828125,0.012133319087368,0.006946913159051,0.037205822765827,-0.39641364902507,10.204741662443777,28.0859375,14.500458244825804,4.987411500383556,29.96976661682129,173.55971448467966,58.04451976240671,373.5,1492.3520194986072,591.3416881449817,2812.6875
441,442,12044,12,044,Mochitlán,52.464020067891376,18.376705057102026,134.2421875,0.010269553376796,0.007011627279307,0.053141556680202,0.174957567891374,9.871583491648682,34.0625,14.162392699680389,5.181263757577125,33.95745086669922,166.8257787539936,59.77016614269539,439.5625,1146.5168730031949,462.25009848610716,2265.6875
442,443,12045,12,045,Olinalá,44.538412210982656,16.82281413502499,108.390625,0.00944731803113,0.006423293527464,0.04297761246562,0.044734465317919,8.488523038451966,28.0625,11.113681520616389,4.667261180358349,29.910289764404297,135.97420520231213,53.14640488792598,346.0,1349.6039739884393,239.36607981069523,1864.0625
443,444,12046,12,046,Ometepec,24.593622795115333,12.299832231405214,76.1796875,0.003346192937107,0.003026914955729,0.023466108366847,0.007271879240163,4.978435627741491,21.2265625,6.506429460046249,3.472243691618845,21.624378204345703,76.39679443690638,38.635081721553036,253.3125,290.0664857530529,185.8946096474041,1010.375
444,445,12047,12,047,Pedro Ascencio Alquisiras,38.3253287226776,13.107906802301247,86.8046875,0.006631552359907,0.004621269003363,0.027752270922065,-0.005912739071038,7.335860929920663,23.5078125,10.067516336675551,3.844139818446431,23.044692993164062,118.99982923497268,42.00301559669326,255.1875,1619.6634221311476,370.5097538253668,2619.3125
445,446,12048,12,048,Petatlán,39.56970285404624,24.16241930347048,131.0625,0.007693023496793,0.007472825229369,0.048498705029488,-0.094075789636664,8.260461815858058,38.3046875,10.51064239748739,6.586268946878117,35.222801208496094,124.56518373245252,77.30080242337448,432.875,623.4561312964493,507.7331177755453,2603.8125
446,447,12049,12,049,Pilcaya,39.1478515625,19.417100019189608,90.9375,0.008490162823073,0.007049279042659,0.039688915014267,0.0294140625,8.259931432610284,25.171875,10.169595390558243,5.168641694898836,24.54156494140625,120.3809375,57.994809034105316,275.3125,1468.6896875,152.67979109396273,1810.5625
447,448,12050,12,050,Pungarabato,15.096118951612903,21.283039283227147,88.7890625,0.002050832392844,0.003671979268882,0.016637045890093,-0.477671370967742,4.263790374727501,14.9765625,4.109998894218475,6.056355478966315,25.592178344726562,48.038709677419355,68.43128443234771,300.4375,316.2278225806452,116.75358747638387,850.125
448,449,12051,12,051,Quechultenango,50.12730310693642,18.740276463568826,122.1015625,0.010522134330126,0.007247885187266,0.055887654423714,-0.042208574181118,9.683402261768768,46.5078125,13.18049778782104,5.1038774418185,31.96699333190918,157.10820086705203,60.614131638849386,389.125,1047.5382345857417,389.3132674262407,2429.5
449,450,12065,12,065,Tlalixtaquilla de Maldonado,41.87780172413793,11.734908460336886,69.3203125,0.008809029658983,0.004801062909148,0.028850004076958,-0.335129310344828,7.467873154287417,21.125,10.378897782029776,3.163888525981363,17.64471435546875,127.35,35.969189850961094,211.25,1325.2948275862068,124.76062612461013,1627.3125
450,451,12077,12,077,Marquelia,12.11989299610895,8.71264461812497,51.84375,0.001104339395067,0.001661035741175,0.01355242729187,-0.092838035019455,2.759814199693583,14.203125,2.973225927886332,2.32576835271777,13.930093765258789,36.47300583657587,26.259785169657828,152.0,135.36332684824902,100.22392085572551,404.9375
451,452,12078,12,078,Cochoapa el Grande,59.724371798975675,20.01186434816083,129.9921875,0.013389397761337,0.007932409107868,0.044874437153339,0.307258322663252,10.9144808629047,36.8359375,15.658080734760905,5.64008453061148,35.878929138183594,187.26080345710628,65.90449997777242,430.4375,1490.0750640204865,550.3400002946283,2881.125
452,453,12079,12,079,José Joaquín de Herrera,56.24519230769231,16.81684711131672,93.8828125,0.012876864040617,0.007554721983976,0.037569172680378,0.037459935897436,9.843889298001862,22.1640625,14.672917676277649,4.665156946503606,25.95532989501953,175.07011217948718,52.93255128107498,303.8125,1636.6346153846155,317.9214079647988,2351.5625
453,454,12080,12,080,Juchitán,9.247590300324676,6.07628658340099,33.2109375,0.000645777099288,0.000844723019722,0.005697073880583,0.042740462662338,1.927408864565907,9.1953125,2.164671465464227,1.54460230399619,8.62731647491455,27.64549512987013,18.279000333284902,99.375,94.37824675324676,58.91291172939822,202.8125
454,455,12081,12,081,Iliatenco,55.55449826989619,17.956426217319823,122.296875,0.011936328901142,0.007177317066175,0.039376150816679,0.523194204152249,10.040994835350894,36.8671875,14.384485667139602,5.191994853543707,32.97311782836914,174.2510813148789,59.411040203964525,393.125,1391.3862456747404,372.5307194812645,2485.125
455,456,13001,13,001,Acatlán,17.375,19.71428286368598,85.8515625,0.002878892840761,0.005560745439826,0.03279435262084,0.101276993355482,4.374874129572596,18.28125,4.745014553648293,5.31204249129612,22.234697341918945,55.36731727574751,62.143736735210226,267.0625,2148.487956810631,159.6869462278499,2871.3125
456,457,13002,13,002,Acaxochitlán,23.87703125,16.607913844625635,91.6015625,0.003680212053815,0.005040253353152,0.032614007592201,0.00375,5.166410697519384,17.8515625,6.096324744621913,4.411713287926867,23.576278686523438,73.745625,51.621680877210316,282.4375,2204.8164583333332,183.03975155248136,2612.0625
457,458,13003,13,003,Actopan,37.522062866568916,29.14728832789676,138.578125,0.009191129189892,0.010660646220092,0.058424040675163,0.117599890029326,8.563615552835248,28.421875,9.54921589813624,7.366959596218943,35.979915618896484,116.45546187683284,90.36357212758303,459.25,2092.2347873900294,182.69561737722142,2622.375
458,459,13004,13,004,Agua Blanca de Iturbide,32.624583333333334,23.84940314951525,119.1171875,0.005693844028283,0.007263250962078,0.039623141288757,0.14125,7.101704224841767,25.375,8.479250622590383,6.65562769371402,31.89794921875,101.29916666666666,76.53952362269372,378.75,2070.0645833333333,304.2487241839064,2426.625
459,460,13005,13,005,Ajacuba,24.317319915254238,20.281335007330416,72.53125,0.004426316063433,0.005349616819385,0.024938615038991,-0.04396186440678,6.463315316996348,28.234375,6.744729221473306,5.441754447899276,19.512500762939453,77.34427966101696,62.565368541140565,221.75,2251.555508474576,153.8634652334327,2817.4375
460,461,13006,13,006,Alfajayucan,15.592175947319777,12.173007798803283,67.296875,0.001590498962586,0.0028338494432,0.023953327909112,-0.06909946857671,3.342593907206946,20.828125,4.206139164827007,3.252216314333235,17.230609893798828,48.946280036968574,37.90797953615488,192.75,2081.739949168207,233.7369816049381,2744.9375
461,462,13007,13,007,Almoloya,18.87810167910448,13.44663120552875,62.5078125,0.002279904707464,0.00288825906343,0.015952154994011,-0.063502798507463,4.06858272646664,16.921875,5.23370649783469,3.597033302758271,16.344478607177734,59.82779850746269,41.36265061343509,186.375,2734.336194029851,169.9043568355698,3244.125
462,463,13008,13,008,Apan,11.814339398734177,11.697664568991522,58.0390625,0.000921567415824,0.001717197818091,0.012204637750983,-0.006428006329114,3.005949113407942,22.046875,3.446992848379702,3.4065469998842,17.28428840637207,38.409651898734175,37.6230541124598,185.375,2562.1827531645567,95.33042063949472,2898.0
463,464,13009,13,009,El Arenal,28.940319896449704,18.041794318540425,65.2578125,0.004162562189631,0.004233661947804,0.020180583000183,0.2109375,5.433253818731051,23.4296875,8.013193411234568,4.914109912278709,18.01091766357422,92.54659763313609,57.19412025960407,210.6875,2268.4974112426034,192.40597444751717,2779.25
464,465,13010,13,010,Atitalaquia,9.20703125,13.592353526605256,56.3828125,0.001460399524454,0.00436441805408,0.019284384325147,-0.182565789473684,2.921301001403178,16.5703125,2.618549881012816,3.721635202427156,15.866267204284668,29.546875,42.46916224118304,177.5625,2148.0995065789475,74.2011244151794,2421.1875
465,466,13011,13,011,Atlapexco,34.26381215469613,15.792492967869725,73.03125,0.006843665734305,0.005416969559587,0.030007993802428,-0.035307320441989,7.557785453312321,26.5,9.064633095297365,4.170540000406572,20.326671600341797,106.88466850828729,48.284834415773055,238.5625,300.6968232044199,126.77164442835078,728.0
466,467,13012,13,012,Atotonilco el Grande,27.758777173913042,19.088550625188628,110.4375,0.004835148010467,0.007147678849363,0.055426951497793,-0.07,6.415064390122342,27.796875,7.472641182671422,4.892266841164116,27.050607681274414,87.2070652173913,57.79628624884812,334.1875,1891.4832608695651,185.63027193426316,2402.1875
467,468,13013,13,013,Atotonilco de Tula,14.000604838709677,10.648245575340518,72.453125,0.001456407534299,0.00269862208407,0.020470548421144,0.316129032258064,3.756361296118853,17.234375,3.84345939774667,2.82413730667989,18.6498966217041,43.95725806451613,31.82841769750659,212.875,2242.828629032258,75.74747907771264,2567.0
468,469,13014,13,014,Calnali,54.215601235741445,19.91742021362843,109.1015625,0.013067528085797,0.008580516829469,0.045383680611849,0.259980988593156,11.235786810028046,33.234375,14.10465837884765,5.331246846341442,27.19183349609375,167.57984790874525,60.968826126902414,329.375,897.4058935361217,332.8122613474359,1577.75
469,470,13015,13,015,Cardonal,38.18241921768708,20.89282321779043,138.9375,0.007324805018272,0.006829637372525,0.051024213433266,0.200340136054422,7.955020929186622,31.96875,10.059854080685142,5.617102142140856,36.316566467285156,118.82865646258503,65.07137519290593,464.8125,2034.3424319727892,217.71358257134463,2729.625
470,471,13016,13,016,Cuautepec de Hinojosa,17.131901840490798,11.805654747873676,57.2109375,0.002006258905993,0.002684620447698,0.013931727036834,-0.0717663599182,3.820233418295135,15.8671875,4.704951679836844,3.130820078635741,16.704851150512695,54.06160531697341,36.05907238593362,188.5625,2508.623082822086,143.7147159434244,2870.1875
471,472,13017,13,017,Chapantongo,17.93340992647059,12.345508391223653,62.109375,0.001796236863683,0.002716710679224,0.015765817835927,-0.041498161764706,3.50767209513599,16.546875,4.970580120822962,3.343548370295417,16.875625610351562,56.993382352941175,38.90806563036065,194.3125,2347.6751838235296,171.78986045677036,2838.4375
472,473,13018,13,018,Chapulhuacán,72.77397444158076,19.80204510317644,134.875,0.018389467838063,0.009117252996606,0.046992022544146,0.269356743986254,13.534767940790386,34.9453125,19.193205793288975,5.785190422011044,36.464603424072266,229.8651202749141,66.01701018453855,412.125,822.3112113402062,355.9085016139762,1676.375
473,474,13019,13,019,Chilcuautla,28.911862590252706,18.32446658244486,73.8203125,0.005081212210415,0.005268411318931,0.027048764750361,-0.144150496389892,6.557258391064653,26.8046875,7.689016771230457,4.814244560833177,20.42304801940918,90.40365523465704,56.42187949389772,243.1875,2062.161777978339,175.68381063233,2537.3125
474,475,13020,13,020,Eloxochitlán,61.65098049496644,26.361874314859207,123.328125,0.016383164942075,0.010938347348577,0.060876835137606,0.552249370805369,12.454608739061502,44.328125,16.14449309812696,6.99482094941906,34.13140106201172,194.58116610738256,84.99970239808798,436.625,1527.119966442953,295.36629623608377,2420.5
475,476,13021,13,021,Emiliano Zapata,13.089103349673202,11.730653725360396,50.0546875,0.001424053315535,0.002653904980242,0.015289382077754,-0.151194852941176,3.315616268730389,16.9609375,3.727562583836855,3.24845233272004,13.480070114135742,42.5110294117647,37.09335491764691,147.4375,2614.2099673202615,114.58490431507263,2957.0625
476,477,13022,13,022,Epazoyucan,17.914673533519554,12.44115084598779,55.984375,0.002198636831625,0.002987825171346,0.016324803233147,-0.072494762569832,3.685147863454988,14.7578125,4.92749035483299,3.23904941558728,16.436466217041016,56.85963687150838,38.14311010486023,179.4375,2537.6159217877093,120.66375367278812,2928.375
477,478,13023,13,023,Francisco I. Madero,16.22049328512397,20.11915570457905,70.3515625,0.002649007732673,0.005212583936592,0.023755831643939,0.0234375,4.194153456270634,18.7421875,4.544796078658301,5.366639333725781,18.59600257873535,51.04545454545455,62.087661509972,205.875,2067.5144628099174,119.58304065853645,2474.5
478,479,13024,13,024,Huasca de Ocampo,23.600229166666665,19.24220304707947,91.34375,0.003983074179196,0.005765866344409,0.032159496098757,-0.217520833333333,4.983880718003263,17.171875,6.327307461897532,5.187268064483276,25.059654235839844,73.9495,59.37455299621209,280.9375,2143.542,246.2297523963477,2952.6875
479,480,13025,13,025,Huautla,25.854640151515152,14.699005666642531,68.5234375,0.004131088694636,0.00413269890794,0.027657760307193,0.105974517906336,6.410986053554164,23.8359375,6.928728596238066,4.124405139491659,20.6198673248291,80.98932506887053,45.51272217008086,234.5,274.9004820936639,130.07740768860137,668.125
480,481,13026,13,026,Huazalingo,52.89796757518797,16.441279282010772,104.375,0.011207470637081,0.007713318150582,0.050495177507401,-0.131755169172932,9.409476412436863,30.6328125,14.184763757806076,4.496817635538676,27.931547164916992,165.52584586466165,50.97788635355402,341.0,628.218045112782,209.99962218801903,1252.75
481,482,13027,13,027,Huehuetla,58.989946933962266,22.2866924609302,152.8984375,0.01453931617533,0.009097875352582,0.062972903251648,-0.068071933962264,12.23584955325969,52.7265625,15.21218153845589,6.297707141391929,39.40250015258789,183.13867924528302,71.70277554199289,441.125,652.1259433962264,265.994191209817,1537.0
482,483,13028,13,028,Huejutla de Reyes,24.836080411585368,16.713331343819046,85.9296875,0.003909932144513,0.004419260635198,0.0259660910815,0.091225228658537,5.27219857115203,24.1875,6.358214318873436,4.489314674737041,24.304248809814453,76.2389481707317,51.71743395826494,270.9375,285.4029471544715,184.39998344293113,1247.6875
483,484,13029,13,029,Huichapan,12.042342991504855,9.474652346965756,71.828125,0.000842750137605,0.001765800404421,0.017627082765102,0.047349059466019,2.383478747422651,18.765625,3.382161409060643,2.618553864323737,19.231037139892578,38.30893507281554,29.79183285330794,233.5,2218.3973756067962,169.2345235740443,2925.125
484,485,13030,13,030,Ixmiquilpan,23.814501231527093,21.626807158890546,93.6640625,0.004243633577526,0.006064020584446,0.028740108013153,0.014393472906404,5.320173117501413,24.4609375,6.289641839040716,5.683295945202532,23.655853271484375,74.7811986863711,67.73346032984931,282.3125,1975.1763136288998,291.29469791479255,2958.125
485,486,13031,13,031,Jacala de Ledezma,52.99771959459459,19.948869260750275,121.1484375,0.012683176455772,0.008560794828578,0.057625938206911,-0.083248873873874,10.31353858187104,30.25,13.932766639004956,5.444542237197509,31.002092361450195,167.24391891891892,63.748456456867,370.0625,1330.1656531531532,325.9465040388149,2317.8125
486,487,13032,13,032,Jaltocán,19.2939453125,10.024237648634415,45.921875,0.002230728397384,0.002073091090561,0.011702079325914,-0.242513020833333,3.251304543967456,10.1875,4.714487761259079,2.65097596061881,12.581338882446289,58.62109375,30.576815320301687,142.125,213.18359375,65.57169264261258,414.0
487,488,13033,13,033,Juárez Hidalgo,67.37209821428571,22.227824631949527,112.7890625,0.017229739553295,0.009762837288643,0.044302828609943,-0.527790178571429,12.82356264678326,21.9140625,17.299361211912974,6.092664184106444,29.949447631835938,211.2892857142857,71.9055091858441,372.5625,1511.625,262.3397923104009,1980.875
488,489,13034,13,034,Lolotla,59.446438626126124,14.082766960211668,105.3828125,0.01496925689322,0.007370778872251,0.045206908136606,-0.240990990990991,11.513514547201822,36.953125,15.682796059428034,4.001722994956213,29.945430755615234,185.67792792792793,44.887831139912024,325.25,1022.2015765765766,379.5399451156529,1717.625
489,490,13035,13,035,Metepec,15.837456597222221,15.263941352437058,73.671875,0.002190888698856,0.004278049495106,0.026122188195586,0.149088541666667,4.080264551150216,14.765625,4.002714116374651,3.993602877068255,17.55405044555664,48.219097222222224,46.360471245990055,207.9375,2188.4402777777777,109.79602731343122,2713.0
490,491,13036,13,036,San Agustín Metzquititlán,30.663066789215687,18.203860947811044,105.546875,0.005011347470203,0.005526187731132,0.032741189002991,-0.155356413398693,6.710172550385185,24.390625,8.305312196608462,4.940265609972434,27.897809982299805,97.18504901960785,57.37174189345964,331.375,1724.610702614379,226.42420694763936,2272.9375
491,492,13037,13,037,Metztitlán,53.6765625,23.620857497550745,122.828125,0.013497836158373,0.009563782407481,0.054082628339529,-0.181807474874372,10.888726688014595,31.71875,14.004225662410558,6.198632887150291,32.030242919921875,167.67129396984924,73.40340687560071,411.6875,1744.1160175879397,319.6222262348634,2560.4375
492,493,13038,13,038,Mineral del Chico,44.809775472689076,10.932495995432612,75.9921875,0.008226781544234,0.004158426326887,0.021829253062606,-0.015066964285714,7.698199577223283,23.40625,11.647275183381153,3.071304889364874,22.130373001098633,139.1533613445378,34.51392310537345,246.25,2450.3658088235293,326.28074884307995,3038.5625
493,494,13039,13,039,Mineral del Monte,35.982421875,8.411724477677243,63.1328125,0.005646364803397,0.001996547476704,0.011999274604023,0.75,6.632382436228743,17.328125,9.261075742542744,2.681819887250491,18.09857749938965,111.203125,27.688476545278498,205.5625,2799.9482421875,102.19304120266672,2947.0
494,495,13040,13,040,La Misión,79.62280933277027,20.661186825152686,128.640625,0.021549352916662,0.011077297899635,0.053759500384331,-0.545423353040541,15.154756218266101,43.109375,20.80186948421839,5.778335662421614,34.145877838134766,252.33678209459458,68.81308917325639,422.375,1180.608741554054,386.89401974423333,2095.375
495,496,13041,13,041,Mixquiahuala de Juárez,10.845691568047338,16.09332274121793,69.65625,0.001575077624456,0.003758364585375,0.020648902282119,-0.169101331360947,3.435998040146665,23.765625,2.995163362936155,4.337553352674846,18.640748977661133,34.07470414201183,49.41152882431047,207.125,2045.9541420118344,84.93615812671293,2471.375
